Date,Region,RA_NewCases,RA_NewDeaths,RA_retail_and_recreation,RA_grocery_and_pharmacy,RA_parks,RA_transit_stations,RA_workplaces,RA_residential,RA_combined
21/01/2021,Special Region of Yogyakarta,306.5,8.285714286,-29.85714286,-21.35714286,-42.14285714,-57.35714286,-30,12.92857143,-37.28571429
22/01/2021,Special Region of Yogyakarta,313.5714286,8.142857143,-30.78571429,-22.71428571,-43.21428571,-58.14285714,-30.85714286,13,-38.2
23/01/2021,Special Region of Yogyakarta,325.8571429,8.214285714,-31.71428571,-23.92857143,-44.21428571,-59.07142857,-31.57142857,13.14285714,-39.11428571
24/01/2021,Special Region of Yogyakarta,320.7142857,8.214285714,-31.78571429,-24.07142857,-44.5,-59.78571429,-31.92857143,13.14285714,-39.44285714
25/01/2021,Special Region of Yogyakarta,322.5,8.642857143,-31.92857143,-24.5,-44.5,-60.14285714,-32.21428571,13.14285714,-39.70714286
26/01/2021,Special Region of Yogyakarta,326.5714286,8.857142857,-32.35714286,-25.21428571,-44.85714286,-60.28571429,-32.5,13.14285714,-40.05
27/01/2021,Special Region of Yogyakarta,334.2857143,9.571428571,-32.78571429,-25.92857143,-45.5,-60.5,-32.64285714,13.28571429,-40.38571429
28/01/2021,Special Region of Yogyakarta,339.1428571,9.642857143,-32.85714286,-26,-45.71428571,-60.35714286,-32.5,13.42857143,-40.35
29/01/2021,Special Region of Yogyakarta,350,8.571428571,-33,-26,-46.21428571,-60.21428571,-32.14285714,13.57142857,-40.29285714
30/01/2021,Special Region of Yogyakarta,351.0714286,8.214285714,-32.35714286,-24.92857143,-45.78571429,-59.78571429,-31.57142857,13.35714286,-39.68571429
31/01/2021,Special Region of Yogyakarta,349.4285714,8.571428571,-32,-24.42857143,-45.64285714,-59.42857143,-31.21428571,13.21428571,-39.31428571
01/02/2021,Special Region of Yogyakarta,344.2142857,8.642857143,-31.21428571,-23.28571429,-45,-59,-30.78571429,12.92857143,-38.67142857
02/02/2021,Special Region of Yogyakarta,339.8571429,9,-30.57142857,-22.21428571,-44.57142857,-58.57142857,-30.42857143,12.64285714,-38.10714286
03/02/2021,Special Region of Yogyakarta,341.6428571,8.357142857,-30.35714286,-21.92857143,-44.57142857,-58.35714286,-30.28571429,12.42857143,-37.9
04/02/2021,Special Region of Yogyakarta,332,8.142857143,-30.35714286,-21.85714286,-44.64285714,-58.07142857,-30.14285714,12.21428571,-37.77857143
05/02/2021,Special Region of Yogyakarta,317.8571429,7.928571429,-29.85714286,-21.14285714,-44.35714286,-57.57142857,-30,11.92857143,-37.32857143
06/02/2021,Special Region of Yogyakarta,299.5714286,7.642857143,-29.42857143,-20.64285714,-44.21428571,-57.14285714,-29.92857143,11.71428571,-36.96428571
07/02/2021,Special Region of Yogyakarta,294.9285714,7.214285714,-29.14285714,-20.28571429,-44.28571429,-56.78571429,-30,11.5,-36.72142857
08/02/2021,Special Region of Yogyakarta,287.5,7.071428571,-29.14285714,-20.21428571,-44.57142857,-56.42857143,-30,11.28571429,-36.60714286
09/02/2021,Special Region of Yogyakarta,280.5714286,6.928571429,-28.78571429,-19.71428571,-44.42857143,-56.07142857,-29.92857143,11,-36.29285714
10/02/2021,Special Region of Yogyakarta,270.8571429,6.357142857,-28.21428571,-18.85714286,-43.85714286,-55.57142857,-29.85714286,10.71428571,-35.81428571
11/02/2021,Special Region of Yogyakarta,263.8571429,5.928571429,-27.42857143,-17.92857143,-43,-54.64285714,-29.64285714,10.28571429,-35.08571429
12/02/2021,Special Region of Yogyakarta,254.1428571,6.285714286,-26.42857143,-17.14285714,-41.07142857,-53.92857143,-31.42857143,10.35714286,-34.75
13/02/2021,Special Region of Yogyakarta,239.5714286,6.285714286,-26.07142857,-17,-40.21428571,-53.64285714,-31.64285714,10.28571429,-34.55
14/02/2021,Special Region of Yogyakarta,229.1428571,5.857142857,-25.71428571,-16.71428571,-39.64285714,-52.85714286,-31.64285714,10.21428571,-34.14285714
15/02/2021,Special Region of Yogyakarta,222.9285714,5.714285714,-25.78571429,-16.92857143,-39.64285714,-52.57142857,-31.57142857,10.14285714,-34.09285714
16/02/2021,Special Region of Yogyakarta,218.7142857,5.571428571,-25.42857143,-16.78571429,-39.21428571,-52.21428571,-31.5,10.07142857,-33.81428571
17/02/2021,Special Region of Yogyakarta,212.6428571,6,-25.35714286,-16.71428571,-39.28571429,-52,-31.35714286,10.07142857,-33.68571429
18/02/2021,Special Region of Yogyakarta,207.9285714,6.285714286,-24.78571429,-16.07142857,-38.85714286,-51.71428571,-31.14285714,10,-33.26428571
19/02/2021,Special Region of Yogyakarta,206.7142857,6.5,-25,-16.42857143,-39.14285714,-51.71428571,-30.92857143,10.14285714,-33.34285714
20/02/2021,Special Region of Yogyakarta,205.5714286,6.428571429,-24.92857143,-16.35714286,-39,-51.57142857,-30.71428571,10.07142857,-33.22142857
21/02/2021,Special Region of Yogyakarta,207.7142857,6.785714286,-24.35714286,-15.71428571,-37.92857143,-51.35714286,-30.5,9.857142857,-32.82142857
22/02/2021,Special Region of Yogyakarta,202.8571429,6.357142857,-23.85714286,-15.21428571,-37.21428571,-51.42857143,-30.21428571,9.714285714,-32.53571429
23/02/2021,Special Region of Yogyakarta,202.8571429,6.785714286,-23.92857143,-15.42857143,-37.28571429,-51.57142857,-30,9.785714286,-32.58571429
24/02/2021,Special Region of Yogyakarta,196.4285714,6.714285714,-23.64285714,-15.21428571,-36.92857143,-51.57142857,-29.71428571,9.714285714,-32.39285714
25/02/2021,Special Region of Yogyakarta,194.0714286,6.714285714,-23.78571429,-15.35714286,-37.14285714,-52.07142857,-29.57142857,9.785714286,-32.58571429
26/02/2021,Special Region of Yogyakarta,186.6428571,6.428571429,-24.14285714,-15.5,-38.5,-52.35714286,-27.5,9.428571429,-32.41428571
27/02/2021,Special Region of Yogyakarta,194.8571429,6.571428571,-24,-15.07142857,-38.71428571,-52.07142857,-27,9.357142857,-32.12857143
28/02/2021,Special Region of Yogyakarta,199.2857143,6.285714286,-23.5,-14.35714286,-38.14285714,-52.14285714,-26.71428571,9.142857143,-31.82142857
01/03/2021,Special Region of Yogyakarta,199.9285714,6.214285714,-22.71428571,-13.21428571,-37.07142857,-51.85714286,-26.42857143,9,-31.25
02/03/2021,Special Region of Yogyakarta,198.7142857,6.214285714,-22.5,-12.78571429,-36.71428571,-51.71428571,-26.21428571,8.928571429,-31.03571429
03/03/2021,Special Region of Yogyakarta,198.8571429,6,-21.92857143,-12,-35.92857143,-51.42857143,-26,8.785714286,-30.6
04/03/2021,Special Region of Yogyakarta,196.9285714,5.642857143,-21.5,-11.42857143,-35.21428571,-51.14285714,-25.78571429,8.642857143,-30.24285714
05/03/2021,Special Region of Yogyakarta,190.6428571,5.285714286,-20.78571429,-10.57142857,-34.07142857,-50.71428571,-25.57142857,8.428571429,-29.7
06/03/2021,Special Region of Yogyakarta,182.6428571,5.428571429,-20.28571429,-10.07142857,-33.35714286,-50.21428571,-25.42857143,8.357142857,-29.27142857
07/03/2021,Special Region of Yogyakarta,180.7857143,5.142857143,-20.28571429,-10.14285714,-33.21428571,-49.85714286,-25.42857143,8.428571429,-29.17142857
08/03/2021,Special Region of Yogyakarta,182.8571429,5.071428571,-20.42857143,-10.21428571,-33.5,-49.57142857,-25.35714286,8.5,-29.13571429
09/03/2021,Special Region of Yogyakarta,179.1428571,4.5,-19.85714286,-9.357142857,-32.71428571,-49.14285714,-25.28571429,8.357142857,-28.67857143
10/03/2021,Special Region of Yogyakarta,177.5,4.5,-19.57142857,-8.928571429,-32.28571429,-48.21428571,-25.21428571,8.214285714,-28.22857143
11/03/2021,Special Region of Yogyakarta,170.3571429,4.357142857,-18.85714286,-8.428571429,-29.28571429,-47.14285714,-27.21428571,8.5,-27.97142857
12/03/2021,Special Region of Yogyakarta,172.4285714,4.071428571,-18.07142857,-7.642857143,-27.64285714,-46.64285714,-27.14285714,8.428571429,-27.41428571
13/03/2021,Special Region of Yogyakarta,169.5714286,3.642857143,-17.57142857,-7.428571429,-26.21428571,-46.07142857,-27.21428571,8.357142857,-27.03571429
14/03/2021,Special Region of Yogyakarta,163.8571429,3.642857143,-17.57142857,-7.642857143,-25.57142857,-45.42857143,-27.35714286,8.5,-26.89285714
15/03/2021,Special Region of Yogyakarta,163.5714286,3.571428571,-17.5,-7.857142857,-25.5,-45.14285714,-27.35714286,8.5,-26.8
16/03/2021,Special Region of Yogyakarta,165,3.714285714,-17.28571429,-7.928571429,-25.07142857,-44.85714286,-27.28571429,8.5,-26.62142857
17/03/2021,Special Region of Yogyakarta,167.9285714,3.285714286,-17.07142857,-8,-24.64285714,-44.64285714,-27.14285714,8.5,-26.45
18/03/2021,Special Region of Yogyakarta,170,3.357142857,-17.5,-8.714285714,-25.14285714,-44.57142857,-27.07142857,8.642857143,-26.65714286
19/03/2021,Special Region of Yogyakarta,169,3.571428571,-17.35714286,-8.642857143,-24.92857143,-44.5,-26.92857143,8.642857143,-26.54285714
20/03/2021,Special Region of Yogyakarta,179.9285714,3.571428571,-17.28571429,-8.5,-24.57142857,-44.42857143,-26.78571429,8.642857143,-26.45
21/03/2021,Special Region of Yogyakarta,176.0714286,3.571428571,-16.92857143,-8.071428571,-23.85714286,-44.21428571,-26.5,8.5,-26.14285714
22/03/2021,Special Region of Yogyakarta,174.3571429,3.428571429,-16.57142857,-7.714285714,-23.07142857,-44,-26.35714286,8.428571429,-25.87142857
23/03/2021,Special Region of Yogyakarta,176.4285714,3.5,-16.35714286,-7.571428571,-22.57142857,-43.85714286,-26.14285714,8.357142857,-25.68571429
24/03/2021,Special Region of Yogyakarta,181.8571429,3.357142857,-16.21428571,-7.642857143,-22.21428571,-44.35714286,-26,8.428571429,-25.75714286
25/03/2021,Special Region of Yogyakarta,191.1428571,3.357142857,-16.5,-7.714285714,-24.57142857,-44.92857143,-23.78571429,8.142857143,-25.60714286
26/03/2021,Special Region of Yogyakarta,193.2142857,3.928571429,-16.42857143,-7.642857143,-24.85714286,-44.78571429,-23.57142857,8.071428571,-25.48571429
27/03/2021,Special Region of Yogyakarta,189.7857143,4.5,-16.71428571,-7.928571429,-25.5,-45,-23.35714286,8.142857143,-25.65
28/03/2021,Special Region of Yogyakarta,192.4285714,4.642857143,-16.35714286,-7.5,-25.14285714,-45.42857143,-23.07142857,8,-25.53571429
29/03/2021,Special Region of Yogyakarta,190,4.857142857,-16.42857143,-7.571428571,-25.14285714,-45.57142857,-23,8,-25.6
30/03/2021,Special Region of Yogyakarta,198.0714286,4.785714286,-16.78571429,-7.928571429,-25.78571429,-45.64285714,-22.92857143,8.071428571,-25.78571429
31/03/2021,Special Region of Yogyakarta,198.2142857,5,-16.28571429,-7.214285714,-25.21428571,-45.07142857,-22.78571429,7.857142857,-25.31428571
01/04/2021,Special Region of Yogyakarta,192.4285714,4.928571429,-16,-6.714285714,-24.78571429,-44.14285714,-22.78571429,7.714285714,-24.87142857
02/04/2021,Special Region of Yogyakarta,199.0714286,4.928571429,-15.14285714,-5.642857143,-21.64285714,-42.92857143,-24.85714286,7.857142857,-24.47142857
03/04/2021,Special Region of Yogyakarta,190.2142857,5.071428571,-14.71428571,-5.071428571,-20.21428571,-42.28571429,-25.07142857,7.785714286,-24.09285714
04/04/2021,Special Region of Yogyakarta,192.2142857,4.928571429,-14.71428571,-4.857142857,-20.28571429,-41,-25.28571429,7.714285714,-23.72857143
05/04/2021,Special Region of Yogyakarta,191.6428571,4.714285714,-14.21428571,-4.071428571,-19.78571429,-39.92857143,-25.28571429,7.5,-23.12857143
06/04/2021,Special Region of Yogyakarta,193.6428571,5,-14.07142857,-3.857142857,-19.85714286,-39.21428571,-25.35714286,7.428571429,-22.85
07/04/2021,Special Region of Yogyakarta,194.9285714,4.785714286,-13.71428571,-3.285714286,-19.42857143,-38.42857143,-25.35714286,7.285714286,-22.41428571
08/04/2021,Special Region of Yogyakarta,192.2142857,5.071428571,-13.21428571,-2.714285714,-18.5,-37.78571429,-25.28571429,7.071428571,-21.95
09/04/2021,Special Region of Yogyakarta,191.5,4.928571429,-12.92857143,-2.428571429,-18.21428571,-37.14285714,-25.28571429,7,-21.61428571
10/04/2021,Special Region of Yogyakarta,197.9285714,4.642857143,-12.42857143,-1.785714286,-17.71428571,-36.14285714,-25.35714286,6.785714286,-21.06428571
11/04/2021,Special Region of Yogyakarta,198.1428571,4.642857143,-12,-1.071428571,-17.14285714,-35.14285714,-25.42857143,6.571428571,-20.53571429
12/04/2021,Special Region of Yogyakarta,199.9285714,4.428571429,-11.42857143,0.142857143,-16.14285714,-34.64285714,-25.78571429,6.5,-20.10714286
13/04/2021,Special Region of Yogyakarta,196.2857143,4.571428571,-12.07142857,0.357142857,-16.71428571,-34.92857143,-26.42857143,6.785714286,-20.55714286
14/04/2021,Special Region of Yogyakarta,197.7142857,4.642857143,-13.35714286,-0.5,-18.5,-35.71428571,-26.85714286,7.285714286,-21.47857143
15/04/2021,Special Region of Yogyakarta,200.9285714,4.642857143,-13.78571429,-0.5,-19.42857143,-36.85714286,-26.85714286,7.571428571,-21.99285714
16/04/2021,Special Region of Yogyakarta,198.3571429,4.857142857,-15.28571429,-1.857142857,-23.71428571,-38.28571429,-24.85714286,7.642857143,-22.75714286
17/04/2021,Special Region of Yogyakarta,201.2142857,5,-16.28571429,-2.714285714,-26.5,-39.21428571,-24.57142857,8,-23.46428571
18/04/2021,Special Region of Yogyakarta,202.6428571,5.285714286,-17.14285714,-3.357142857,-28.85714286,-40.85714286,-24.35714286,8.571428571,-24.32142857
19/04/2021,Special Region of Yogyakarta,205.1428571,5.642857143,-17.85714286,-4,-30.14285714,-42.07142857,-24.28571429,8.928571429,-25.02142857
20/04/2021,Special Region of Yogyakarta,203.5,5.428571429,-18.28571429,-4.071428571,-30.85714286,-42.85714286,-24.14285714,9.214285714,-25.40714286
21/04/2021,Special Region of Yogyakarta,200.4285714,6,-19,-4.571428571,-32.07142857,-43.71428571,-24.07142857,9.571428571,-25.98571429
22/04/2021,Special Region of Yogyakarta,203.0714286,6.214285714,-19.85714286,-5.285714286,-33.78571429,-44.64285714,-24,9.928571429,-26.66428571
23/04/2021,Special Region of Yogyakarta,197,6.142857143,-20.57142857,-5.714285714,-35.07142857,-45.5,-23.92857143,10.21428571,-27.23571429
24/04/2021,Special Region of Yogyakarta,191.2142857,5.928571429,-21.5,-6.428571429,-37.07142857,-46.71428571,-23.71428571,10.64285714,-28
25/04/2021,Special Region of Yogyakarta,197.8571429,5.857142857,-22.71428571,-7.5,-40.14285714,-48,-23.57142857,11.28571429,-28.95
26/04/2021,Special Region of Yogyakarta,201.6428571,5.785714286,-23.57142857,-8.714285714,-42,-48.64285714,-23.07142857,11.57142857,-29.50714286
27/04/2021,Special Region of Yogyakarta,196.7857143,5.642857143,-22.85714286,-8.5,-41.57142857,-48.42857143,-22.28571429,11.35714286,-28.97857143
28/04/2021,Special Region of Yogyakarta,196.7857143,5.642857143,-22.07142857,-7.928571429,-40.78571429,-48.07142857,-21.85714286,11.14285714,-28.41428571
29/04/2021,Special Region of Yogyakarta,199.5,5.428571429,-21.57142857,-7.714285714,-40.28571429,-47.64285714,-21.64285714,11,-28.02142857
30/04/2021,Special Region of Yogyakarta,202.6428571,5.071428571,-21.07142857,-7.214285714,-39.92857143,-46.92857143,-21.35714286,10.85714286,-27.5
01/05/2021,Special Region of Yogyakarta,200.5,4.714285714,-20.57142857,-6.428571429,-39.35714286,-46.35714286,-22.57142857,10.85714286,-27.29285714
02/05/2021,Special Region of Yogyakarta,203.1428571,4.642857143,-20,-5.571428571,-39.14285714,-45.85714286,-22.28571429,10.64285714,-26.77142857
03/05/2021,Special Region of Yogyakarta,202.2142857,4.571428571,-19.5,-4.785714286,-38.85714286,-45.14285714,-22.21428571,10.42857143,-26.26428571
04/05/2021,Special Region of Yogyakarta,198.5714286,5.071428571,-19,-4,-38.64285714,-44.07142857,-22.21428571,10.21428571,-25.66428571
05/05/2021,Special Region of Yogyakarta,198.7857143,4.857142857,-18.5,-3,-38.35714286,-43.14285714,-22.21428571,9.928571429,-25.08571429
06/05/2021,Special Region of Yogyakarta,196.7857143,4.642857143,-18.07142857,-2.071428571,-38.07142857,-44,-22.35714286,9.785714286,-25.10714286
07/05/2021,Special Region of Yogyakarta,200.1428571,5.071428571,-17.64285714,-1.142857143,-38,-45.35714286,-22.35714286,9.642857143,-25.25
08/05/2021,Special Region of Yogyakarta,199.2857143,5.5,-17.28571429,-0.285714286,-37.92857143,-46.85714286,-22.42857143,9.571428571,-25.48571429
09/05/2021,Special Region of Yogyakarta,193.3571429,5.857142857,-16.71428571,0.785714286,-37.92857143,-48.42857143,-22.21428571,9.428571429,-25.57857143
10/05/2021,Special Region of Yogyakarta,190.3571429,6.071428571,-16,2.142857143,-37.5,-49.57142857,-22.64285714,9.285714286,-25.58571429
11/05/2021,Special Region of Yogyakarta,189.6428571,6.071428571,-15.21428571,4.071428571,-36.85714286,-50.57142857,-23.28571429,9.071428571,-25.50714286
12/05/2021,Special Region of Yogyakarta,184.2857143,6.285714286,-15.14285714,6.214285714,-35.78571429,-52,-25.71428571,9.214285714,-26.17857143
13/05/2021,Special Region of Yogyakarta,173.2857143,6.428571429,-16.28571429,4.857142857,-33.85714286,-54.07142857,-29.14285714,9.142857143,-28.07857143
14/05/2021,Special Region of Yogyakarta,161.5,7.285714286,-17,4,-30.21428571,-56.28571429,-32.64285714,9.285714286,-29.81428571
15/05/2021,Special Region of Yogyakarta,159.0714286,7.357142857,-17.35714286,3.428571429,-27.21428571,-58.07142857,-33.85714286,9,-30.79285714
16/05/2021,Special Region of Yogyakarta,155.8571429,7.357142857,-17.28571429,3.214285714,-24.21428571,-59.42857143,-34.5,8.642857143,-31.32142857
17/05/2021,Special Region of Yogyakarta,154.3571429,7.571428571,-17.07142857,3,-21.42857143,-60.57142857,-35.21428571,8.642857143,-31.74285714
18/05/2021,Special Region of Yogyakarta,154.0714286,7,-16.85714286,2.857142857,-18.85714286,-60.07142857,-35.71428571,8.571428571,-31.62142857
19/05/2021,Special Region of Yogyakarta,153.7142857,7.285714286,-16.71428571,2.5,-16.71428571,-59.85714286,-36,8.571428571,-31.59285714
20/05/2021,Special Region of Yogyakarta,156.5714286,7.642857143,-16.5,2.285714286,-14.78571429,-58.14285714,-35.92857143,8.5,-31
21/05/2021,Special Region of Yogyakarta,157.5714286,7.571428571,-16.35714286,1.928571429,-12.64285714,-56.21428571,-35.85714286,8.428571429,-30.38571429
22/05/2021,Special Region of Yogyakarta,157.6428571,7.285714286,-16,1.642857143,-10.5,-53.78571429,-35.78571429,8.285714286,-29.52857143
23/05/2021,Special Region of Yogyakarta,158.5,7,-15.57142857,1.285714286,-7.357142857,-51.14285714,-35.71428571,8.071428571,-28.58571429
24/05/2021,Special Region of Yogyakarta,159,7.142857143,-15.64285714,0.428571429,-5.857142857,-49.21428571,-35.21428571,8.071428571,-28.02142857
25/05/2021,Special Region of Yogyakarta,163.3571429,7.5,-15.57142857,-0.785714286,-4.357142857,-46.85714286,-34.5,8.071428571,-27.26428571
26/05/2021,Special Region of Yogyakarta,161.4285714,7.357142857,-14.35714286,-2,-0.214285714,-43.78571429,-34.14285714,8.071428571,-25.90714286
27/05/2021,Special Region of Yogyakarta,167.2142857,7.571428571,-12.28571429,0.142857143,-0.071428571,-40.78571429,-30.5,8,-23.23571429
28/05/2021,Special Region of Yogyakarta,173.1428571,6.928571429,-10.85714286,1.428571429,-2.214285714,-38.14285714,-26.85714286,7.785714286,-21.01428571
29/05/2021,Special Region of Yogyakarta,181.5,7.214285714,-9.571428571,2.5,-3.357142857,-35.21428571,-24.07142857,7.714285714,-18.95714286
30/05/2021,Special Region of Yogyakarta,184.4285714,7.714285714,-8.285714286,3.5,-2.714285714,-32.64285714,-23.35714286,7.785714286,-17.42857143
